,FORMULA,stabilityVec,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
1400,Ne0.9 Pd0.1,0.0,Ne0.9 Pd0.1,10.0,46.0,36.0,13.600000000000001,6.480000000000002,10.0,62.0,99.0,37.0,95.30000000000001,6.659999999999991,99.0,20.1791,106.42,86.24090000000001,28.80319,15.523362000000002,20.1791,24.56,1828.05,1803.49,204.909,324.6282,24.56,10.0,18.0,8.0,17.2,1.4400000000000006,18.0,2.0,5.0,3.0,2.3,0.5399999999999998,2.0,58.0,139.0,81.0,66.10000000000001,14.580000000000007,58.0,,,,,,,0.0,2.0,2.0,1.8,0.36,2.0,0.0,6.0,6.0,5.4,1.0799999999999996,6.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,8.2,0.35999999999999943,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.41,1.7699999999999996,12.817000000000002,0.3186000000000011,12.64,0.0,13.088,13.088,11.7792,2.3558399999999997,13.088,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1400,Ne0.8 Pd0.2,0.0,Ne0.8 Pd0.2,10.0,46.0,36.0,17.200000000000003,11.520000000000003,10.0,62.0,99.0,37.0,91.60000000000001,11.839999999999996,99.0,20.1791,106.42,86.24090000000001,37.42728,27.597088000000007,20.1791,24.56,1828.05,1803.49,385.25800000000004,577.1168,24.56,10.0,18.0,8.0,16.4,2.560000000000001,18.0,2.0,5.0,3.0,2.6,0.9600000000000001,2.0,58.0,139.0,81.0,74.2,25.92,58.0,,,,,,,0.0,2.0,2.0,1.6,0.64,2.0,0.0,6.0,6.0,4.800000000000001,1.9199999999999997,6.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,8.4,0.6400000000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.41,1.7699999999999996,12.994000000000002,0.5664000000000005,12.64,0.0,13.088,13.088,10.4704,4.18816,13.088,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1400,Ne0.7 Pd0.3,0.0,Ne0.7 Pd0.3,10.0,46.0,36.0,20.799999999999997,15.119999999999997,10.0,62.0,99.0,37.0,87.89999999999999,15.540000000000003,99.0,20.1791,106.42,86.24090000000001,46.05137,36.221177999999995,20.1791,24.56,1828.05,1803.49,565.607,757.4658,24.56,10.0,18.0,8.0,15.6,3.3600000000000003,18.0,2.0,5.0,3.0,2.9,1.2599999999999998,2.0,58.0,139.0,81.0,82.29999999999998,34.019999999999996,58.0,,,,,,,0.0,2.0,2.0,1.4,0.8400000000000001,2.0,0.0,6.0,6.0,4.199999999999999,2.5200000000000005,6.0,0.0,10.0,10.0,3.0,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,8.6,0.8399999999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.41,1.7699999999999996,13.171,0.7433999999999994,12.64,0.0,13.088,13.088,9.161599999999998,5.49696,13.088,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1400,Ne0.6 Pd0.4,0.0,Ne0.6 Pd0.4,10.0,46.0,36.0,24.400000000000002,17.28,10.0,62.0,99.0,37.0,84.2,17.759999999999998,99.0,20.1791,106.42,86.24090000000001,54.67546,41.395632000000006,20.1791,24.56,1828.05,1803.49,745.956,865.6752000000001,24.56,10.0,18.0,8.0,14.799999999999999,3.8400000000000003,18.0,2.0,5.0,3.0,3.2,1.44,2.0,58.0,139.0,81.0,90.4,38.879999999999995,58.0,,,,,,,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,3.5999999999999996,2.88,6.0,0.0,10.0,10.0,4.0,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,8.8,0.9600000000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.41,1.7699999999999996,13.347999999999999,0.8495999999999995,12.64,0.0,13.088,13.088,7.852799999999999,6.28224,13.088,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1400,Ne0.5 Pd0.5,0.0,Ne0.5 Pd0.5,10.0,46.0,36.0,28.0,18.0,10.0,62.0,99.0,37.0,80.5,18.5,62.0,20.1791,106.42,86.24090000000001,63.299549999999996,43.120450000000005,20.1791,24.56,1828.05,1803.49,926.305,901.745,24.56,10.0,18.0,8.0,14.0,4.0,10.0,2.0,5.0,3.0,3.5,1.5,2.0,58.0,139.0,81.0,98.5,40.5,58.0,,,,,,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.41,1.7699999999999996,13.525,0.8849999999999998,12.64,0.0,13.088,13.088,6.544,6.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1400,Ne0.4 Pd0.6,0.0,Ne0.4 Pd0.6,10.0,46.0,36.0,31.599999999999998,17.28,46.0,62.0,99.0,37.0,76.8,17.759999999999998,62.0,20.1791,106.42,86.24090000000001,71.92363999999999,41.395632000000006,106.42,24.56,1828.05,1803.49,1106.654,865.6752,1828.05,10.0,18.0,8.0,13.2,3.84,10.0,2.0,5.0,3.0,3.8,1.44,5.0,58.0,139.0,81.0,106.6,38.879999999999995,139.0,,,,,,2.2,0.0,2.0,2.0,0.8,0.96,0.0,0.0,6.0,6.0,2.4000000000000004,2.88,0.0,0.0,10.0,10.0,6.0,4.800000000000001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.2,0.9600000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.41,1.7699999999999996,13.702,0.8495999999999999,14.41,0.0,13.088,13.088,5.2352,6.28224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1400,Ne0.3 Pd0.7,0.0,Ne0.3 Pd0.7,10.0,46.0,36.0,35.199999999999996,15.120000000000001,46.0,62.0,99.0,37.0,73.1,15.539999999999996,62.0,20.1791,106.42,86.24090000000001,80.54773,36.221177999999995,106.42,24.56,1828.05,1803.49,1287.003,757.4658,1828.05,10.0,18.0,8.0,12.399999999999999,3.3599999999999994,10.0,2.0,5.0,3.0,4.1,1.2600000000000002,5.0,58.0,139.0,81.0,114.69999999999999,34.019999999999996,139.0,,,,,,2.2,0.0,2.0,2.0,0.6,0.84,0.0,0.0,6.0,6.0,1.7999999999999998,2.5199999999999996,0.0,0.0,10.0,10.0,7.0,4.199999999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.4,0.8399999999999999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.41,1.7699999999999996,13.879,0.7434000000000001,14.41,0.0,13.088,13.088,3.9263999999999997,5.49696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1400,Ne0.2 Pd0.8,0.0,Ne0.2 Pd0.8,10.0,46.0,36.0,38.800000000000004,11.52,46.0,62.0,99.0,37.0,69.4,11.840000000000003,62.0,20.1791,106.42,86.24090000000001,89.17182000000001,27.597088,106.42,24.56,1828.05,1803.49,1467.352,577.1168,1828.05,10.0,18.0,8.0,11.6,2.56,10.0,2.0,5.0,3.0,4.4,0.9599999999999999,5.0,58.0,139.0,81.0,122.80000000000001,25.919999999999995,139.0,,,,,,2.2,0.0,2.0,2.0,0.4,0.6400000000000001,0.0,0.0,6.0,6.0,1.2000000000000002,1.9200000000000002,0.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.6,0.6400000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.41,1.7699999999999996,14.056000000000001,0.5663999999999995,14.41,0.0,13.088,13.088,2.6176,4.18816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1400,Ne0.1 Pd0.9,0.0,Ne0.1 Pd0.9,10.0,46.0,36.0,42.4,6.480000000000002,46.0,62.0,99.0,37.0,65.7,6.660000000000003,62.0,20.1791,106.42,86.24090000000001,97.79591,15.523361999999999,106.42,24.56,1828.05,1803.49,1647.7009999999998,324.6282000000001,1828.05,10.0,18.0,8.0,10.8,1.4400000000000006,10.0,2.0,5.0,3.0,4.7,0.5399999999999998,5.0,58.0,139.0,81.0,130.9,14.579999999999995,139.0,,,,,,2.2,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,6.0,6.0,0.6000000000000001,1.08,0.0,0.0,10.0,10.0,9.0,1.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.8,0.35999999999999943,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,14.41,1.7699999999999996,14.233,0.31859999999999966,14.41,0.0,13.088,13.088,1.3088,2.35584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1401,Ne0.9 Pt0.1,0.0,Ne0.9 Pt0.1,10.0,78.0,68.0,16.8,12.240000000000002,10.0,63.0,99.0,36.0,95.4,6.479999999999995,99.0,20.1791,195.084,174.9049,37.66959,31.482882000000004,20.1791,24.56,2041.4,2016.8400000000001,226.24400000000003,363.0312,24.56,10.0,18.0,8.0,17.2,1.4400000000000006,18.0,2.0,6.0,4.0,2.4000000000000004,0.7200000000000003,2.0,58.0,136.0,78.0,65.80000000000001,14.04000000000001,58.0,,,,,,,1.0,2.0,1.0,1.9000000000000001,0.1799999999999999,2.0,0.0,6.0,6.0,5.4,1.0799999999999996,6.0,0.0,9.0,9.0,0.9,1.62,0.0,0.0,14.0,14.0,1.4000000000000001,2.5200000000000005,0.0,8.0,24.0,16.0,9.600000000000001,2.8800000000000012,8.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,12.64,15.02,2.379999999999999,12.878000000000002,0.428400000000001,12.64,0.0,13.088,13.088,11.7792,2.3558399999999997,13.088,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1401,Ne0.8 Pt0.2,0.0,Ne0.8 Pt0.2,10.0,78.0,68.0,23.6,21.760000000000005,10.0,63.0,99.0,36.0,91.80000000000001,11.519999999999992,99.0,20.1791,195.084,174.9049,55.16008000000001,55.96956800000001,20.1791,24.56,2041.4,2016.8400000000001,427.92800000000005,645.3888000000002,24.56,10.0,18.0,8.0,16.4,2.560000000000001,18.0,2.0,6.0,4.0,2.8000000000000003,1.2800000000000002,2.0,58.0,136.0,78.0,73.60000000000001,24.960000000000008,58.0,,,,,,,1.0,2.0,1.0,1.8,0.32,2.0,0.0,6.0,6.0,4.800000000000001,1.9199999999999997,6.0,0.0,9.0,9.0,1.8,2.8800000000000003,0.0,0.0,14.0,14.0,2.8000000000000003,4.48,0.0,8.0,24.0,16.0,11.200000000000001,5.120000000000001,8.0,0.0,1.0,1.0,0.2,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.6400000000000001,0.0,12.64,15.02,2.379999999999999,13.116000000000001,0.7616000000000003,12.64,0.0,13.088,13.088,10.4704,4.18816,13.088,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1401,Ne0.7 Pt0.3,0.0,Ne0.7 Pt0.3,10.0,78.0,68.0,30.4,28.559999999999995,10.0,63.0,99.0,36.0,88.19999999999999,15.120000000000005,99.0,20.1791,195.084,174.9049,72.65057,73.460058,20.1791,24.56,2041.4,2016.8400000000001,629.612,847.0728,24.56,10.0,18.0,8.0,15.6,3.3600000000000003,18.0,2.0,6.0,4.0,3.1999999999999997,1.6799999999999997,2.0,58.0,136.0,78.0,81.39999999999999,32.75999999999999,58.0,,,,,,,1.0,2.0,1.0,1.7,0.42000000000000004,2.0,0.0,6.0,6.0,4.199999999999999,2.5200000000000005,6.0,0.0,9.0,9.0,2.6999999999999997,3.78,0.0,0.0,14.0,14.0,4.2,5.88,0.0,8.0,24.0,16.0,12.799999999999999,6.719999999999999,8.0,0.0,1.0,1.0,0.3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6,0.84,0.0,12.64,15.02,2.379999999999999,13.354,0.9995999999999992,12.64,0.0,13.088,13.088,9.161599999999998,5.49696,13.088,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1401,Ne0.6 Pt0.4,0.0,Ne0.6 Pt0.4,10.0,78.0,68.0,37.2,32.64,10.0,63.0,99.0,36.0,84.6,17.28,99.0,20.1791,195.084,174.9049,90.14106000000001,83.954352,20.1791,24.56,2041.4,2016.8400000000001,831.296,968.0832,24.56,10.0,18.0,8.0,14.799999999999999,3.8400000000000003,18.0,2.0,6.0,4.0,3.6000000000000005,1.9200000000000002,2.0,58.0,136.0,78.0,89.2,37.44,58.0,,,,,,,1.0,2.0,1.0,1.6,0.48,2.0,0.0,6.0,6.0,3.5999999999999996,2.88,6.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,14.0,14.0,5.6000000000000005,6.72,0.0,8.0,24.0,16.0,14.400000000000002,7.680000000000001,8.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,0.96,0.0,12.64,15.02,2.379999999999999,13.591999999999999,1.1423999999999994,12.64,0.0,13.088,13.088,7.852799999999999,6.28224,13.088,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1401,Ne0.5 Pt0.5,0.0,Ne0.5 Pt0.5,10.0,78.0,68.0,44.0,34.0,10.0,63.0,99.0,36.0,81.0,18.0,63.0,20.1791,195.084,174.9049,107.63155,87.45245,20.1791,24.56,2041.4,2016.8400000000001,1032.98,1008.4200000000001,24.56,10.0,18.0,8.0,14.0,4.0,10.0,2.0,6.0,4.0,4.0,2.0,2.0,58.0,136.0,78.0,97.0,39.0,58.0,,,,,,,1.0,2.0,1.0,1.5,0.5,1.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,14.0,14.0,7.0,7.0,0.0,8.0,24.0,16.0,16.0,8.0,8.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,12.64,15.02,2.379999999999999,13.83,1.1899999999999995,12.64,0.0,13.088,13.088,6.544,6.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1401,Ne0.4 Pt0.6,0.0,Ne0.4 Pt0.6,10.0,78.0,68.0,50.8,32.64,78.0,63.0,99.0,36.0,77.4,17.28,63.0,20.1791,195.084,174.9049,125.12204,83.954352,195.084,24.56,2041.4,2016.8400000000001,1234.664,968.0832,2041.4,10.0,18.0,8.0,13.2,3.84,10.0,2.0,6.0,4.0,4.3999999999999995,1.9200000000000002,6.0,58.0,136.0,78.0,104.8,37.44,136.0,,,,,,2.28,1.0,2.0,1.0,1.4,0.48,1.0,0.0,6.0,6.0,2.4000000000000004,2.88,0.0,0.0,9.0,9.0,5.3999999999999995,4.32,9.0,0.0,14.0,14.0,8.4,6.720000000000001,14.0,8.0,24.0,16.0,17.599999999999998,7.680000000000001,24.0,0.0,1.0,1.0,0.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,12.64,15.02,2.379999999999999,14.068,1.1423999999999994,15.02,0.0,13.088,13.088,5.2352,6.28224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1401,Ne0.3 Pt0.7,0.0,Ne0.3 Pt0.7,10.0,78.0,68.0,57.599999999999994,28.560000000000002,78.0,63.0,99.0,36.0,73.8,15.119999999999997,63.0,20.1791,195.084,174.9049,142.61253,73.460058,195.084,24.56,2041.4,2016.8400000000001,1436.348,847.0728000000001,2041.4,10.0,18.0,8.0,12.399999999999999,3.3599999999999994,10.0,2.0,6.0,4.0,4.799999999999999,1.6800000000000004,6.0,58.0,136.0,78.0,112.6,32.760000000000005,136.0,,,,,,2.28,1.0,2.0,1.0,1.2999999999999998,0.41999999999999993,1.0,0.0,6.0,6.0,1.7999999999999998,2.5199999999999996,0.0,0.0,9.0,9.0,6.3,3.78,9.0,0.0,14.0,14.0,9.799999999999999,5.88,14.0,8.0,24.0,16.0,19.199999999999996,6.7200000000000015,24.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4,0.8400000000000001,2.0,12.64,15.02,2.379999999999999,14.306,0.9995999999999998,15.02,0.0,13.088,13.088,3.9263999999999997,5.49696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1401,Ne0.2 Pt0.8,0.0,Ne0.2 Pt0.8,10.0,78.0,68.0,64.4,21.759999999999998,78.0,63.0,99.0,36.0,70.2,11.520000000000003,63.0,20.1791,195.084,174.9049,160.10302000000001,55.969567999999995,195.084,24.56,2041.4,2016.8400000000001,1638.0320000000002,645.3888000000001,2041.4,10.0,18.0,8.0,11.6,2.56,10.0,2.0,6.0,4.0,5.200000000000001,1.2799999999999994,6.0,58.0,136.0,78.0,120.4,24.96,136.0,,,,,,2.28,1.0,2.0,1.0,1.2000000000000002,0.3200000000000001,1.0,0.0,6.0,6.0,1.2000000000000002,1.9200000000000002,0.0,0.0,9.0,9.0,7.2,2.88,9.0,0.0,14.0,14.0,11.200000000000001,4.4799999999999995,14.0,8.0,24.0,16.0,20.800000000000004,5.119999999999997,24.0,0.0,1.0,1.0,0.8,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.64,2.0,12.64,15.02,2.379999999999999,14.544,0.7615999999999994,15.02,0.0,13.088,13.088,2.6176,4.18816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1401,Ne0.1 Pt0.9,0.0,Ne0.1 Pt0.9,10.0,78.0,68.0,71.2,12.239999999999998,78.0,63.0,99.0,36.0,66.60000000000001,6.4800000000000075,63.0,20.1791,195.084,174.9049,177.59351,31.482881999999996,195.084,24.56,2041.4,2016.8400000000001,1839.7160000000001,363.0312,2041.4,10.0,18.0,8.0,10.8,1.4400000000000006,10.0,2.0,6.0,4.0,5.6000000000000005,0.7199999999999996,6.0,58.0,136.0,78.0,128.20000000000002,14.039999999999987,136.0,,,,,,2.28,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,6.0,6.0,0.6000000000000001,1.08,0.0,0.0,9.0,9.0,8.1,1.6200000000000006,9.0,0.0,14.0,14.0,12.6,2.5200000000000005,14.0,8.0,24.0,16.0,22.400000000000002,2.8799999999999986,24.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.8,0.36,2.0,12.64,15.02,2.379999999999999,14.782,0.42839999999999956,15.02,0.0,13.088,13.088,1.3088,2.35584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1402,Ne0.9 Rb0.1,0.0,Ne0.9 Rb0.1,10.0,37.0,27.0,12.7,4.859999999999999,10.0,4.0,99.0,95.0,89.50000000000001,17.09999999999999,99.0,20.1791,85.4678,65.2887,26.707969999999996,11.751966,20.1791,24.56,312.46,287.9,53.349999999999994,51.822,24.56,1.0,18.0,17.0,16.3,3.0599999999999996,18.0,2.0,5.0,3.0,2.3,0.5399999999999998,2.0,58.0,220.0,162.0,74.2,29.160000000000004,58.0,,,,,,,1.0,2.0,1.0,1.9000000000000001,0.1799999999999999,2.0,0.0,6.0,6.0,5.4,1.0799999999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,7.3,1.2600000000000002,8.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,12.64,90.7225,78.0825,20.44825,14.054850000000002,12.64,0.0,13.088,13.088,11.7792,2.3558399999999997,13.088,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,225.4,0.7200000000000046,225.0
